timestamp_utc,price_da_eur_mwh,load_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,solar_forecast_mw,timestamp_cet,hour,day_of_week,month,is_weekend,wind_total_forecast_mw,renewable_forecast_mw,residual_load_forecast_mw,price_lag_24,price_lag_168,price_roll_7d,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos
2025-01-01 15:00:00+00:00,-0.01,63575.28,45197.5,3829.5,244.5,2025-01-01 16:00:00+01:00,16,2,1,0,49027.0,49271.5,14303.779999999999,,,,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2025-01-01 16:00:00+00:00,0.07,67363.44,45703.5,4330.0,0.0,2025-01-01 17:00:00+01:00,17,2,1,0,50033.5,50033.5,17329.940000000002,,,,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2025-01-01 17:00:00+00:00,1.01,68614.03,45961.25,4193.75,0.0,2025-01-01 18:00:00+01:00,18,2,1,0,50155.0,50155.0,18459.03,,,,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2025-01-01 18:00:00+00:00,1.48,68813.26,45525.5,4050.75,0.0,2025-01-01 19:00:00+01:00,19,2,1,0,49576.25,49576.25,19237.009999999995,,,,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2025-01-01 19:00:00+00:00,1.0,65900.5,44638.75,3925.5,0.0,2025-01-01 20:00:00+01:00,20,2,1,0,48564.25,48564.25,17336.25,,,,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2025-01-01 20:00:00+00:00,0.07,64473.98,43064.5,3945.5,0.0,2025-01-01 21:00:00+01:00,21,2,1,0,47010.0,47010.0,17463.980000000003,,,,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2025-01-01 21:00:00+00:00,10.05,62249.14,40406.25,4054.75,0.0,2025-01-01 22:00:00+01:00,22,2,1,0,44461.0,44461.0,17788.14,,,,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2025-01-01 22:00:00+00:00,7.01,59781.87,38565.0,4214.0,0.0,2025-01-01 23:00:00+01:00,23,2,1,0,42779.0,42779.0,17002.870000000003,,,,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2025-01-01 23:00:00+00:00,2.55,59801.17,39815.25,4959.5,0.0,2025-01-02 00:00:00+01:00,0,3,1,0,44774.75,44774.75,15026.419999999998,2.16,,,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 00:00:00+00:00,1.56,57559.82,37999.25,5066.75,0.0,2025-01-02 01:00:00+01:00,1,3,1,0,43066.0,43066.0,14493.82,1.6,,,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 01:00:00+00:00,3.45,56205.53,36171.5,5197.5,0.0,2025-01-02 02:00:00+01:00,2,3,1,0,41369.0,41369.0,14836.529999999999,0.0,,,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 02:00:00+00:00,7.02,54756.18,33834.0,5290.0,0.0,2025-01-02 03:00:00+01:00,3,3,1,0,39124.0,39124.0,15632.18,-0.01,,,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 03:00:00+00:00,12.75,53917.0,31363.5,5403.0,0.0,2025-01-02 04:00:00+01:00,4,3,1,0,36766.5,36766.5,17150.5,-0.01,,,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 04:00:00+00:00,30.07,53661.8,28809.0,5507.5,0.0,2025-01-02 05:00:00+01:00,5,3,1,0,34316.5,34316.5,19345.300000000003,-0.06,,,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 05:00:00+00:00,67.13,56761.28,26475.25,5572.0,0.0,2025-01-02 06:00:00+01:00,6,3,1,0,32047.25,32047.25,24714.03,-0.09,,,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 06:00:00+00:00,98.83,59276.97,23855.75,5609.75,0.0,2025-01-02 07:00:00+01:00,7,3,1,0,29465.5,29465.5,29811.47,-0.01,,,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 07:00:00+00:00,121.53,59840.29,21546.0,5616.0,283.0,2025-01-02 08:00:00+01:00,8,3,1,0,27162.0,27445.0,32395.29,-0.01,,,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 08:00:00+00:00,127.23,58504.96,19285.25,5462.25,2139.0,2025-01-02 09:00:00+01:00,9,3,1,0,24747.5,26886.5,31618.46,-0.04,,,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 09:00:00+00:00,126.35,57878.32,17036.5,5268.5,4763.5,2025-01-02 10:00:00+01:00,10,3,1,0,22305.0,27068.5,30809.82,-0.03,,,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 10:00:00+00:00,119.97,56743.95,15229.5,5208.0,6671.0,2025-01-02 11:00:00+01:00,11,3,1,0,20437.5,27108.5,29635.449999999997,-0.1,,,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 11:00:00+00:00,115.95,55837.01,14449.5,5203.5,7064.5,2025-01-02 12:00:00+01:00,12,3,1,0,19653.0,26717.5,29119.510000000002,-0.05,,,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 12:00:00+00:00,113.9,54934.7,14393.5,5216.75,6085.25,2025-01-02 13:00:00+01:00,13,3,1,0,19610.25,25695.5,29239.199999999997,-0.1,,,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 13:00:00+00:00,122.21,53486.18,14004.75,5309.0,3940.25,2025-01-02 14:00:00+01:00,14,3,1,0,19313.75,23254.0,30232.18,-1.01,,,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 14:00:00+00:00,130.11,51641.62,13585.5,5423.5,1388.0,2025-01-02 15:00:00+01:00,15,3,1,0,19009.0,20397.0,31244.620000000003,-0.01,,,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 15:00:00+00:00,138.59,52880.03,14047.0,5597.75,82.75,2025-01-02 16:00:00+01:00,16,3,1,0,19644.75,19727.5,33152.53,-0.01,,,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 16:00:00+00:00,152.87,56025.22,15303.25,5767.0,0.0,2025-01-02 17:00:00+01:00,17,3,1,0,21070.25,21070.25,34954.97,0.07,,,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 17:00:00+00:00,152.94,57904.77,16680.25,5845.75,0.0,2025-01-02 18:00:00+01:00,18,3,1,0,22526.0,22526.0,35378.77,1.01,,,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 18:00:00+00:00,139.15,58344.73,17639.5,5870.0,0.0,2025-01-02 19:00:00+01:00,19,3,1,0,23509.5,23509.5,34835.23,1.48,,,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 19:00:00+00:00,130.0,56208.77,18338.25,5895.25,0.0,2025-01-02 20:00:00+01:00,20,3,1,0,24233.5,24233.5,31975.269999999997,1.0,,,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 20:00:00+00:00,119.78,54650.0,18723.25,5860.75,0.0,2025-01-02 21:00:00+01:00,21,3,1,0,24584.0,24584.0,30066.0,0.07,,,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 21:00:00+00:00,113.42,53066.3,18861.75,5843.75,0.0,2025-01-02 22:00:00+01:00,22,3,1,0,24705.5,24705.5,28360.800000000003,10.05,,,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 22:00:00+00:00,82.47,50429.46,19168.0,5846.5,0.0,2025-01-02 23:00:00+01:00,23,3,1,0,25014.5,25014.5,25414.96,7.01,,0.9545833333333335,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2025-01-02 23:00:00+00:00,99.56,47572.4,18768.5,5639.75,0.0,2025-01-03 00:00:00+01:00,0,4,1,0,24408.25,24408.25,23164.15,2.55,,1.0184,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 00:00:00+00:00,87.53,46939.3,19029.0,5713.0,0.0,2025-01-03 01:00:00+01:00,1,4,1,0,24742.0,24742.0,22197.300000000003,1.56,,1.0392307692307694,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 01:00:00+00:00,85.01,47424.19,19644.5,5802.0,0.0,2025-01-03 02:00:00+01:00,2,4,1,0,25446.5,25446.5,21977.690000000002,3.45,,1.1285185185185187,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 02:00:00+00:00,83.79,47676.99,20804.25,5719.5,0.0,2025-01-03 03:00:00+01:00,3,4,1,0,26523.75,26523.75,21153.239999999998,7.02,,1.3389285714285715,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 03:00:00+00:00,77.5,49826.45,22605.75,5462.5,0.0,2025-01-03 04:00:00+01:00,4,4,1,0,28068.25,28068.25,21758.199999999997,12.75,,1.7324137931034485,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 04:00:00+00:00,79.88,52876.33,24886.25,5035.25,0.0,2025-01-03 05:00:00+01:00,5,4,1,0,29921.5,29921.5,22954.83,30.07,,2.677,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 05:00:00+00:00,83.56,58577.13,27932.25,4751.5,0.0,2025-01-03 06:00:00+01:00,6,4,1,0,32683.75,32683.75,25893.379999999997,67.13,,4.756129032258064,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 06:00:00+00:00,78.43,64545.73,29812.75,4652.25,0.0,2025-01-03 07:00:00+01:00,7,4,1,0,34465.0,34465.0,30080.730000000003,98.83,,7.695937499999999,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 07:00:00+00:00,82.57,67409.05,31506.25,4746.5,327.75,2025-01-03 08:00:00+01:00,8,4,1,0,36252.75,36580.5,30828.550000000003,121.53,,11.145454545454546,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 08:00:00+00:00,80.76,68316.08,32656.75,4968.5,2404.25,2025-01-03 09:00:00+01:00,9,4,1,0,37625.25,40029.5,28286.58,127.23,,14.55970588235294,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 09:00:00+00:00,77.64,69295.83,33437.0,5133.75,5316.75,2025-01-03 10:00:00+01:00,10,4,1,0,38570.75,43887.5,25408.33,126.35,,17.753714285714285,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 10:00:00+00:00,70.48,70053.75,34018.0,5250.25,7351.75,2025-01-03 11:00:00+01:00,11,4,1,0,39268.25,46620.0,23433.75,119.97,,20.593055555555555,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 11:00:00+00:00,69.94,69681.86,34118.25,5355.0,7831.5,2025-01-03 12:00:00+01:00,12,4,1,0,39473.25,47304.75,22377.11,115.95,,23.17027027027027,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 12:00:00+00:00,77.8,67948.29,33412.25,5395.5,6868.75,2025-01-03 13:00:00+01:00,13,4,1,0,38807.75,45676.5,22271.789999999994,113.9,,25.557894736842105,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 13:00:00+00:00,78.81,66595.49,31363.5,5418.5,4613.25,2025-01-03 14:00:00+01:00,14,4,1,0,36782.0,41395.25,25200.240000000005,122.21,,28.036153846153848,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 14:00:00+00:00,85.29,65424.99,29198.75,5445.0,1816.25,2025-01-03 15:00:00+01:00,15,4,1,0,34643.75,36460.0,28964.989999999998,130.11,,30.588,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 15:00:00+00:00,105.51,64970.31,27601.0,5479.25,143.0,2025-01-03 16:00:00+01:00,16,4,1,0,33080.25,33223.25,31747.059999999998,138.59,,33.22219512195122,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 16:00:00+00:00,116.66,65988.3,26216.0,5479.75,0.0,2025-01-03 17:00:00+01:00,17,4,1,0,31695.75,31695.75,34292.55,152.87,,36.070952380952384,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 17:00:00+00:00,115.06,65807.02,24940.0,5484.5,0.0,2025-01-03 18:00:00+01:00,18,4,1,0,30424.5,30424.5,35382.520000000004,152.94,,38.78883720930233,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 18:00:00+00:00,114.91,63392.13,24013.75,5549.0,0.0,2025-01-03 19:00:00+01:00,19,4,1,0,29562.75,29562.75,33829.38,139.15,,41.06977272727273,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 19:00:00+00:00,113.3,59667.34,23454.0,5534.0,0.0,2025-01-03 20:00:00+01:00,20,4,1,0,28988.0,28988.0,30679.339999999997,130.0,,43.046,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 20:00:00+00:00,107.8,57110.97,22686.0,5422.0,0.0,2025-01-03 21:00:00+01:00,21,4,1,0,28108.0,28108.0,29002.97,119.78,,44.714130434782604,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 21:00:00+00:00,98.22,54495.94,21604.75,5256.75,0.0,2025-01-03 22:00:00+01:00,22,4,1,0,26861.5,26861.5,27634.440000000002,113.42,,46.17595744680851,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 22:00:00+00:00,88.57,51996.48,20655.75,5043.75,0.0,2025-01-03 23:00:00+01:00,23,4,1,0,25699.5,25699.5,26296.980000000003,82.47,,46.93208333333334,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2025-01-03 23:00:00+00:00,90.43,48087.17,20720.0,3913.0,0.0,2025-01-04 00:00:00+01:00,0,5,1,1,24633.0,24633.0,23454.17,99.56,,48.006122448979596,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 00:00:00+00:00,90.29,45211.17,18740.75,3468.75,0.0,2025-01-04 01:00:00+01:00,1,5,1,1,22209.5,22209.5,23001.67,87.53,,48.7966,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 01:00:00+00:00,90.2,42699.91,16678.5,3008.0,0.0,2025-01-04 02:00:00+01:00,2,5,1,1,19686.5,19686.5,23013.410000000003,85.01,,49.50666666666667,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 02:00:00+00:00,91.52,40743.74,14729.25,2537.75,0.0,2025-01-04 03:00:00+01:00,3,5,1,1,17267.0,17267.0,23476.739999999998,83.79,,50.16596153846154,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 03:00:00+00:00,95.95,39716.75,12799.5,2101.25,0.0,2025-01-04 04:00:00+01:00,4,5,1,1,14900.75,14900.75,24816.0,77.5,,50.68169811320755,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 04:00:00+00:00,102.11,38040.14,10738.5,1789.25,0.0,2025-01-04 05:00:00+01:00,5,5,1,1,12527.75,12527.75,25512.39,79.88,,51.22240740740741,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 05:00:00+00:00,110.66,38106.39,9035.5,1626.75,0.0,2025-01-04 06:00:00+01:00,6,5,1,1,10662.25,10662.25,27444.14,83.56,,51.81036363636364,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 06:00:00+00:00,119.96,38901.59,7956.0,1632.0,0.0,2025-01-04 07:00:00+01:00,7,5,1,1,9588.0,9588.0,29313.589999999997,78.43,,52.285714285714285,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 07:00:00+00:00,128.39,41459.14,7561.5,1807.0,492.25,2025-01-04 08:00:00+01:00,8,5,1,1,9368.5,9860.75,31598.39,82.57,,52.81701754385965,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 08:00:00+00:00,130.75,44324.29,7412.75,2133.0,2957.75,2025-01-04 09:00:00+01:00,9,5,1,1,9545.75,12503.5,31820.79,80.76,,53.298793103448276,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 09:00:00+00:00,130.34,46415.19,7221.5,2558.5,5802.75,2025-01-04 10:00:00+01:00,10,5,1,1,9780.0,15582.75,30832.440000000002,77.64,,53.711355932203396,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 10:00:00+00:00,128.29,48199.13,7133.0,2979.75,7375.25,2025-01-04 11:00:00+01:00,11,5,1,1,10112.75,17488.0,30711.129999999997,70.48,,53.99083333333333,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 11:00:00+00:00,130.03,48774.25,7235.5,3257.75,7512.75,2025-01-04 12:00:00+01:00,12,5,1,1,10493.25,18006.0,30768.25,69.94,,54.25229508196721,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 12:00:00+00:00,129.85,47925.32,7211.25,3347.0,6320.75,2025-01-04 13:00:00+01:00,13,5,1,1,10558.25,16879.0,31046.32,77.8,,54.63209677419355,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 13:00:00+00:00,136.4,46664.03,7167.5,3252.25,4146.0,2025-01-04 14:00:00+01:00,14,5,1,1,10419.75,14565.75,32098.28,78.81,,55.01587301587302,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 14:00:00+00:00,138.72,46252.73,7348.0,3008.75,1615.0,2025-01-04 15:00:00+01:00,15,5,1,1,10356.75,11971.75,34280.98,85.29,,55.48890625,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 15:00:00+00:00,142.0,46054.32,7757.75,2752.5,123.25,2025-01-04 16:00:00+01:00,16,5,1,1,10510.25,10633.5,35420.82,105.51,,56.25846153846154,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 16:00:00+00:00,151.24,47335.72,8164.25,2515.0,0.0,2025-01-04 17:00:00+01:00,17,5,1,1,10679.25,10679.25,36656.47,116.66,,57.17363636363636,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 17:00:00+00:00,143.85,48260.54,8386.0,2357.75,0.0,2025-01-04 18:00:00+01:00,18,5,1,1,10743.75,10743.75,37516.79,115.06,,58.037611940298504,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 18:00:00+00:00,137.96,46666.55,8509.5,2265.75,0.0,2025-01-04 19:00:00+01:00,19,5,1,1,10775.25,10775.25,35891.3,114.91,,58.873970588235295,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2025-01-04 19:00:00+00:00,129.49,44454.21,8487.0,2223.0,0.0,2025-01-04 20:00:00+01:00,20,5,1,1,10710.0,10710.0,33744.21,113.3,,59.662753623188415,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
